run,job_id,request_kind,case_id,backend_rank,golden_rank,token_id,actual_logprob,golden_logprob,actual_probability,golden_probability,absolute_probability_error
3,c8ab3bb9,representative,knowledge-mmlu-03,6,12,469,-11.3286771774292,-11.35057544708252,1.202314305702519e-05,1.176271885476114e-05,2.6042420226405023e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,13,480,-11.3911771774292,-11.47557544708252,1.1294697643844611e-05,1.0380562955300124e-05,9.141346885444871e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,14,1115,-11.4536771774292,-11.53807544708252,1.0610386507156214e-05,9.751636439566596e-06,8.587500675896183e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,15,353,-11.6411771774292,-11.72557544708252,8.796319369580934e-06,8.084390558309754e-06,7.119288112711796e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,16,473,-11.6411771774292,-11.72557544708252,8.796319369580934e-06,8.084390558309754e-06,7.119288112711796e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,17,18531,-11.7661771774292,-11.72557544708252,7.762724597800055e-06,8.084390558309754e-06,3.216659605096987e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,18,272,-11.8911771774292,-11.78807544708252,6.8505804131757976e-06,7.594582095362111e-06,7.440016821863133e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,19,320,-11.8286771774292,-11.78807544708252,7.292404890196857e-06,7.594582095362111e-06,3.0217720516525406e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,20,445,-11.7036771774292,-11.78807544708252,8.263377320463528e-06,7.594582095362111e-06,6.687952251014172e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,21,1102,-11.6411771774292,-11.78807544708252,8.796319369580934e-06,7.594582095362111e-06,1.2017372742188227e-06
3,c8ab3bb9,representative,knowledge-mmlu-03,6,22,358,-11.7661771774292,-11.85057544708252,7.762724597800055e-06,7.134449626992506e-06,6.282749708075494e-07
3,c8ab3bb9,representative,knowledge-mmlu-03,6,23,1229,-11.7036771774292,-11.85057544708252,8.263377320463528e-06,7.134449626992506e-06,1.1289276934710222e-06
3,c8ab3bb9,representative,knowledge-mmlu-03,6,24,452,-11.7036771774292,-11.91307544708252,8.263377320463528e-06,6.70219517558149e-06,1.5611821448820383e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,0,356,-0.014922070316970348,-0.013685564510524273,0.9851887120556523,0.9864076570795456,0.001218945023893303
3,c8ab3bb9,representative,knowledge-mmlu-04,7,1,426,-5.019804954528809,-5.208998203277588,0.006605815017974123,0.0054671479160141355,0.0011386671019599877
3,c8ab3bb9,representative,knowledge-mmlu-04,7,2,362,-6.301054954528809,-6.240248203277588,0.0018343685804673437,0.0019493716223688545,0.00011500304190151071
3,c8ab3bb9,representative,knowledge-mmlu-04,7,3,32886,-6.332304954528809,-6.552748203277588,0.0017779309924681435,0.0014261907455501248,0.0003517402469180187
3,c8ab3bb9,representative,knowledge-mmlu-04,7,4,9925,-7.082304954528809,-7.052748203277588,0.0008398351339235879,0.0008650284137745697,2.5193279850981866e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,5,7104,-7.082304954528809,-7.115248203277588,0.0008398351339235879,0.0008126189916046512,2.721614231893663e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,6,423,-7.801054954528809,-7.646498203277588,0.0004093029551309263,0.00047771406096763715,6.841110583671086e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,7,4185,-8.613554954528809,-8.27149772644043,0.00018162708534758549,0.000255702032625347,7.40749472777615e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,8,272,-8.863554954528809,-8.70899772644043,0.00014145131629567646,0.00016509364056917203,2.3642324273495576e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,9,578,-8.863554954528809,-8.83399772644043,0.00014145131629567646,0.00014569462643870883,4.24331014303237e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,10,8351,-8.801054954528809,-8.89649772644043,0.0001505741424033851,0.00013686743525825266,1.3706707145132429e-05
3,c8ab3bb9,representative,knowledge-mmlu-04,7,11,330,-9.676054954528809,-9.77149772644043,6.276864111363445e-05,5.70548354899727e-05,5.713805623661753e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,12,10807,-9.676054954528809,-9.83399772644043,6.276864111363445e-05,5.359805775595425e-05,9.170583357680198e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,13,763,-9.863554954528809,-9.89649772644043,5.2037031191818385e-05,5.035071559737455e-05,1.6863155944438316e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,14,3146,-9.926054954528809,-9.89649772644043,4.8884266851626484e-05,5.035071559737455e-05,1.4664487457480692e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,15,5220,-9.988554954528809,-10.02149772644043,4.59225188464777e-05,4.443435055760092e-05,1.4881682888767813e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,16,358,-10.238554954528809,-10.14649772644043,3.576449363824818e-05,3.9213176735440904e-05,3.448683097192721e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,17,3072,-10.238554954528809,-10.14649772644043,3.576449363824818e-05,3.9213176735440904e-05,3.448683097192721e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,18,11360,-10.113554954528809,-10.14649772644043,4.052648064089928e-05,3.9213176735440904e-05,1.3133039054583743e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,19,13620,-10.363554954528809,-10.45899772644043,3.1562054858260486e-05,2.8688972960295417e-05,2.873081897965068e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,20,320,-10.676054954528809,-10.58399772644043,2.309129261597466e-05,2.5317929775793915e-05,2.226637159819255e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,21,469,-10.676054954528809,-10.58399772644043,2.309129261597466e-05,2.5317929775793915e-05,2.226637159819255e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,22,510,-10.801054954528809,-10.64649772644043,2.0377994210272176e-05,2.378399395477506e-05,3.4059997445028835e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,23,1102,-10.551054954528809,-10.70899772644043,2.6165862507105113e-05,2.234299460699243e-05,3.822867900112684e-06
3,c8ab3bb9,representative,knowledge-mmlu-04,7,24,1328,-10.863554954528809,-10.77149772644043,1.914335395506706e-05,2.098930099617973e-05,1.8459470411126692e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,0,423,-0.12015793472528458,-0.11593034118413925,0.8867803722424487,0.89053725490758,0.0037568826651313003
3,c8ab3bb9,representative,knowledge-mmlu-05,0,1,356,-2.9717204570770264,-3.0417115688323975,0.05121512107325393,0.04775308681366798,0.0034620342595859527
3,c8ab3bb9,representative,knowledge-mmlu-05,0,2,362,-3.1748454570770264,-3.2448365688323975,0.041800563567049025,0.03897493355570657,0.0028256300113424573
3,c8ab3bb9,representative,knowledge-mmlu-05,0,3,426,-4.096720218658447,-4.026086807250977,0.016627119386702208,0.017844020600287887,0.0012169012135856798
3,c8ab3bb9,representative,knowledge-mmlu-05,0,4,220,-5.831095218658447,-5.463586807250977,0.0029348609049691427,0.0042383263889366075,0.0013034654839674648
3,c8ab3bb9,representative,knowledge-mmlu-05,0,5,9827,-9.331095695495605,-9.369836807250977,8.862507777878554e-05,8.52573006579493e-05,3.3677771208362386e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,6,11325,-9.393595695495605,-9.369836807250977,8.325555575825145e-05,8.52573006579493e-05,2.0017448996978562e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,7,25561,-10.393595695495605,-10.369836807250977,3.06280073267634e-05,3.136440812183203e-05,7.364007950686299e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,8,40410,-10.581095695495605,-10.432336807250977,2.5391509905729502e-05,2.9464134697062082e-05,4.07262479133258e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,9,14469,-10.643595695495605,-10.619836807250977,2.385311609000006e-05,2.4426625605853915e-05,5.735095158538545e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,10,10807,-10.581095695495605,-10.682336807250977,2.5391509905729502e-05,2.29466911745933e-05,2.4448187311362005e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,11,32004,-10.956095695495605,-10.869836807250977,1.7451312530522654e-05,1.902347514963106e-05,1.5721626191084067e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,12,294,-11.081095695495605,-11.119836807250977,1.540072925422198e-05,1.481549734327208e-05,5.852319109498999e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,13,271,-11.268595695495605,-11.182336807250977,1.2767652992962743e-05,1.3917871736348138e-05,1.1502187433853953e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,14,11162,-11.143595695495605,-11.244836807250977,1.4467646238269768e-05,1.3074630515687913e-05,1.393015722581855e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,15,578,-11.331095695495605,-11.307336807250977,1.1994100003058772e-05,1.2282478697896916e-05,2.8837869483814383e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,16,35,-11.581095695495605,-11.432336807250977,9.34101447461891e-06,1.0839249406955303e-05,1.498234932336392e-06
3,c8ab3bb9,representative,knowledge-mmlu-05,0,17,320,-11.706095695495605,-11.744836807250977,8.24341634084906e-06,7.930164272179119e-06,3.1325206866994145e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,18,469,-11.893595695495605,-11.807336807250977,6.8340321798479995e-06,7.449699907541783e-06,6.156677276937837e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,19,19921,-11.706095695495605,-11.807336807250977,8.24341634084906e-06,7.449699907541783e-06,7.937164333072768e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,20,18531,-12.018595695495605,-11.932336807250977,6.03101223087931e-06,6.574337093590371e-06,5.433248627110606e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,21,264,-12.081095695495605,-12.057336807250977,5.665611671675866e-06,5.801832121640514e-06,1.362204499646473e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,22,29334,-12.206095695495605,-12.119836807250977,4.999884751501083e-06,5.4503168833199215e-06,4.5043213181883834e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,23,22559,-12.206095695495605,-12.182336807250977,4.999884751501083e-06,5.120098876663565e-06,1.202141251624817e-07
3,c8ab3bb9,representative,knowledge-mmlu-05,0,24,256,-12.518595695495605,-12.244836807250977,3.657993827130189e-06,4.809887767634356e-06,1.1518939405041671e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,0,356,-0.007836668752133846,-0.008614876307547092,0.99219395788062,0.9914221254080451,0.0007718324725749515
3,c8ab3bb9,representative,knowledge-mmlu-06,1,1,426,-5.553735256195068,-5.526193141937256,0.003872963680161798,0.003981115821024081,0.00010815214086228259
3,c8ab3bb9,representative,knowledge-mmlu-06,1,2,362,-5.959985256195068,-5.776193141937256,0.002579950010026448,0.003100496118911513,0.0005205461088850648
3,c8ab3bb9,representative,knowledge-mmlu-06,1,3,423,-7.678735256195068,-7.494943141937256,0.00046255954831092165,0.0005558883229248201,9.332877461389841e-05
3,c8ab3bb9,representative,knowledge-mmlu-06,1,4,35318,-8.27248477935791,-8.088692665100098,0.00025544976570891775,0.0003069908347368465,5.154106902792877e-05
3,c8ab3bb9,representative,knowledge-mmlu-06,1,5,220,-8.58498477935791,-8.713692665100098,0.00018689104100340215,0.00016432035274348172,2.2570688259920433e-05
3,c8ab3bb9,representative,knowledge-mmlu-06,1,6,578,-9.70998477935791,-9.713692665100098,6.0674637588925025e-05,6.045007954036634e-05,2.2455804855868748e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,7,51815,-10.64748477935791,-10.713692665100098,2.3760529476398648e-05,2.2238341480079205e-05,1.522187996319443e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,8,921,-11.02248477935791,-10.901192665100098,1.6330357167525662e-05,1.8436232627024683e-05,2.1058754594990206e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,9,469,-11.08498477935791,-11.088692665100098,1.534095084358328e-05,1.5284173677351e-05,5.677716623228227e-08
3,c8ab3bb9,representative,knowledge-mmlu-06,1,10,6969,-11.20998477935791,-11.213692665100098,1.353834160216478e-05,1.3488235928827261e-05,5.0105673337518374e-08
3,c8ab3bb9,representative,knowledge-mmlu-06,1,11,22083,-11.33498477935791,-11.213692665100098,1.1947544530042587e-05,1.3488235928827261e-05,1.5406913987846742e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,12,1115,-11.64748477935791,-11.463692665100098,8.741010305715118e-06,1.050464870362253e-05,1.7636383979074118e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,13,5838,-11.52248477935791,-11.526192665100098,9.904862306162271e-06,9.868204212449649e-06,3.665809371262272e-08
3,c8ab3bb9,representative,knowledge-mmlu-06,1,14,15922,-11.58498477935791,-11.526192665100098,9.304757035777647e-06,9.868204212449649e-06,5.634471766720016e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,15,13844,-11.58498477935791,-11.713692665100098,9.304757035777647e-06,8.181028636271243e-06,1.1237283995064039e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,16,272,-12.02248477935791,-11.963692665100098,6.007602668919398e-06,6.3713915082576325e-06,3.637888393382343e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,17,763,-12.08498477935791,-11.963692665100098,5.643620423375984e-06,6.3713915082576325e-06,7.277710848816484e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,18,1102,-12.20998477935791,-12.026192665100098,4.9804775429924686e-06,5.985368411156074e-06,1.004890868163605e-06
3,c8ab3bb9,representative,knowledge-mmlu-06,1,19,7445,-12.20998477935791,-12.088692665100098,4.9804775429924686e-06,5.622733271191154e-06,6.422557281986852e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,20,3402,-12.27248477935791,-12.151192665100098,4.67872566293629e-06,5.2820690836729156e-06,6.033434207366258e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,21,480,-12.33498477935791,-12.213692665100098,4.395256005082989e-06,4.9620446958855434e-06,5.66788690802554e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,22,452,-12.39748477935791,-12.338692665100098,4.128960905584333e-06,4.3789890746053125e-06,2.5002816902097947e-07
3,c8ab3bb9,representative,knowledge-mmlu-06,1,23,10913,-12.33498477935791,-12.338692665100098,4.395256005082989e-06,4.3789890746053125e-06,1.626693047767688e-08
3,c8ab3bb9,representative,knowledge-mmlu-06,1,24,41214,-12.33498477935791,-12.338692665100098,4.395256005082989e-06,4.3789890746053125e-06,1.626693047767688e-08
3,c8ab3bb9,representative,long-longbench-01,2,0,356,-1.093111276626587,-1.0637050867080688,0.3351720567969792,0.3451745365931576,0.01000247979617841
3,c8ab3bb9,representative,long-longbench-01,2,1,423,-1.139986276626587,-1.1730800867080688,0.31982341084228094,0.30941245488007924,0.010410955962201707
3,c8ab3bb9,representative,long-longbench-01,2,2,362,-1.968111276626587,-1.9074550867080688,0.13972050053618848,0.14845771827413415,0.008737217737945668
3,c8ab3bb9,representative,long-longbench-01,2,3,426,-1.874361276626587,-1.9543300867080688,0.15345294953526742,0.1416593443917546,0.011793605143512825
3,c8ab3bb9,representative,long-longbench-01,2,4,578,-5.343111038208008,-5.266829967498779,0.004780973757785329,0.00515994185739539,0.000378968099610061
3,c8ab3bb9,representative,long-longbench-01,2,5,220,-5.499361038208008,-5.423079967498779,0.00408938356370109,0.00441353215690113,0.00032414859320003923
3,c8ab3bb9,representative,long-longbench-01,2,6,279,-5.655611038208008,-5.571517467498779,0.003497835122779503,0.0038047025373736817,0.0003068674145941786
3,c8ab3bb9,representative,long-longbench-01,2,7,720,-6.264986038208008,-6.094954967498779,0.0019017399699665638,0.0022542116512178846,0.0003524716812513208
3,c8ab3bb9,representative,long-longbench-01,2,8,320,-6.280611038208008,-6.157454967498779,0.0018722562245428545,0.0021176358715004153,0.00024537964695756087
3,c8ab3bb9,representative,long-longbench-01,2,9,4815,-6.311861038208008,-6.235579967498779,0.0018146529562821391,0.001958493022581223,0.00014384006629908374
3,c8ab3bb9,representative,long-longbench-01,2,10,7104,-6.499361038208008,-6.485579967498779,0.0015044001401500384,0.001525275899626139,2.087575947610056e-05
3,c8ab3bb9,representative,long-longbench-01,2,11,2052,-6.874361038208008,-6.813704967498779,0.0010339580873367574,0.0010986150174779334,6.465693014117606e-05
3,c8ab3bb9,representative,long-longbench-01,2,12,34676,-7.014986038208008,-6.969954967498779,0.0008983183538229066,0.0009396952217095127,4.137686788660609e-05
3,c8ab3bb9,representative,long-longbench-01,2,13,19921,-7.327486038208008,-7.235579967498779,0.0006572237474264577,0.0007204893186853492,6.32655712588915e-05
3,c8ab3bb9,representative,long-longbench-01,2,14,510,-7.624361038208008,-7.469954967498779,0.0004884072173939571,0.00056995396275228,8.154674535832296e-05
3,c8ab3bb9,representative,long-longbench-01,2,15,30848,-7.561861038208008,-7.532454967498779,0.0005199067766113577,0.0005354221978117971,1.5515421200439452e-05
3,c8ab3bb9,representative,long-longbench-01,2,16,469,-7.686861038208008,-7.594954967498779,0.00045881611999226435,0.000502982606744703,4.4166486752438645e-05
3,c8ab3bb9,representative,long-longbench-01,2,17,16225,-7.764986038208008,-7.594954967498779,0.0004243355440593095,0.000502982606744703,7.864706268539349e-05
3,c8ab3bb9,representative,long-longbench-01,2,18,682,-7.796236038208008,-7.657454967498779,0.00041128011187188375,0.0004725084311439475,6.122831927206373e-05
3,c8ab3bb9,representative,long-longbench-01,2,19,366,-7.671236038208008,-7.688704967498779,0.00046604142254477634,0.0004579708750349911,8.070547509785226e-06
3,c8ab3bb9,representative,long-longbench-01,2,20,35,-7.686861038208008,-7.751204967498779,0.00045881611999226435,0.0004302238223959886,2.8592297596275774e-05
3,c8ab3bb9,representative,long-longbench-01,2,21,314,-7.811861038208008,-7.798079967498779,0.00040490380474905534,0.0004105224391889965,5.618634439941161e-06
3,c8ab3bb9,representative,long-longbench-01,2,22,2290,-7.921236038208008,-7.891829967498779,0.0003629534248215833,0.0003737849344605863,1.0831509639002974e-05
3,c8ab3bb9,representative,long-longbench-01,2,23,22559,-8.030611038208008,-7.891829967498779,0.00032534934728845386,0.0003737849344605863,4.8435587172132415e-05
3,c8ab3bb9,representative,long-longbench-01,2,24,34,-7.936861038208008,-7.969954967498779,0.00035732635353575914,0.00034569455303397014,1.1631800501788999e-05
3,c8ab3bb9,representative,long-longbench-02,3,0,426,-1.5384060144424438,-1.5558594465255737,0.21472309429990466,0.2110079546348247,0.0037151396650799695
3,c8ab3bb9,representative,long-longbench-02,3,1,423,-1.6009060144424438,-1.5714844465255737,0.20171367967306023,0.20773657951778376,0.006022899844723539
3,c8ab3bb9,representative,long-longbench-02,3,2,356,-1.6321560144424438,-1.5871094465255737,0.19550760218764532,0.20451592237094882,0.009008320183303498
3,c8ab3bb9,representative,long-longbench-02,3,3,362,-1.5696560144424438,-1.6183594465255737,0.20811675920506562,0.19822362894150763,0.009893130263557981
3,c8ab3bb9,representative,long-longbench-02,3,4,220,-2.7259058952331543,-2.7589845657348633,0.06548685161243138,0.06335606963126632,0.002130781981165064
3,c8ab3bb9,representative,long-longbench-02,3,5,720,-4.132155895233154,-4.133984565734863,0.01604824316963417,0.01601892303734675,2.9320132287419948e-05
3,c8ab3bb9,representative,long-longbench-02,3,6,4815,-4.542312145233154,-4.548047065734863,0.010648756595561666,0.01058786160391155,6.089499165011676e-05
3,c8ab3bb9,representative,long-longbench-02,3,7,578,-4.784499645233154,-4.753125190734863,0.008358304819505308,0.008624699211214944,0.0002663943917096366
3,c8ab3bb9,representative,long-longbench-02,3,8,320,-4.796218395233154,-4.774609565734863,0.008260927618828021,0.008441379247841283,0.0001804516290132615
3,c8ab3bb9,representative,long-longbench-02,3,9,7104,-4.981765270233154,-4.880078315734863,0.00686193868358787,0.007596419085138212,0.0007344804015503416
3,c8ab3bb9,representative,long-longbench-02,3,10,22559,-5.647780895233154,-5.544140815734863,0.0035253311804402877,0.003910301430585877,0.0003849702501455897
3,c8ab3bb9,representative,long-longbench-02,3,11,5321,-5.889968395233154,-5.860547065734863,0.002767064147950151,0.002849684291542714,8.262014359256302e-05
3,c8ab3bb9,representative,long-longbench-02,3,12,469,-5.710280895233154,-5.911328315734863,0.003311742161649257,0.002708586638531204,0.000603155523118053
3,c8ab3bb9,representative,long-longbench-02,3,13,16225,-6.179030895233154,-6.126172065734863,0.0020724352886934477,0.0021849287367310317,0.000112493448037584
3,c8ab3bb9,representative,long-longbench-02,3,14,510,-6.335280895233154,-6.290234565734863,0.0017726478403309498,0.0018543249347470361,8.167709441608633e-05
3,c8ab3bb9,representative,long-longbench-02,3,15,256,-6.366530895233154,-6.344922065734863,0.0017181091998714725,0.0017556395618653067,3.753036199383424e-05
3,c8ab3bb9,representative,long-longbench-02,3,16,2057,-6.272780895233154,-6.399609565734863,0.0018869738036450066,0.0016622061287263465,0.0002247676749186601
3,c8ab3bb9,representative,long-longbench-02,3,17,34676,-6.514968395233154,-6.454297065734863,0.0014811027086354804,0.0015737451321955348,9.264242356005442e-05
3,c8ab3bb9,representative,long-longbench-02,3,18,3788,-6.663405895233154,-6.657422065734863,0.0012767903423667479,0.001284453342257693,7.662999890945075e-06
3,c8ab3bb9,representative,long-longbench-02,3,19,15073,-6.944655895233154,-6.923047065734863,0.0009637719138555243,0.000984824538921029,2.1052625065504592e-05
3,c8ab3bb9,representative,long-longbench-02,3,20,3580,-7.046218395233154,-7.016797065734863,0.0008706953651861618,0.0008966929468289116,2.599758164274985e-05
3,c8ab3bb9,representative,long-longbench-02,3,21,1115,-7.124343395233154,-7.118359565734863,0.0008052615751652718,0.0008100945686160488,4.832993450777016e-06
3,c8ab3bb9,representative,long-longbench-02,3,22,22991,-7.202468395233154,-7.165234565734863,0.0007447452121202133,0.0007729976374388678,2.8252425318654522e-05
3,c8ab3bb9,representative,long-longbench-02,3,23,272,-7.319655895233154,-7.212109565734863,0.0006623901035927583,0.0007375994984226015,7.520939482984321e-05
3,c8ab3bb9,representative,long-longbench-02,3,24,14469,-7.241530895233154,-7.305859565734863,0.0007162144710866481,0.0006715919858624947,4.4622485224153304e-05
3,c8ab3bb9,representative,long-longbench-03,4,0,426,-0.2973029911518097,-0.2860219478607178,0.7428189107044163,0.7512461275205723,0.008427216816155991
3,c8ab3bb9,representative,long-longbench-03,4,1,578,-2.0004279613494873,-2.0516469478607178,0.13527737735778833,0.128523058410606,0.006754318947182342
3,c8ab3bb9,representative,long-longbench-03,4,2,6914,-4.148865699768066,-4.254772186279297,0.015782308211506058,0.014196324494720929,0.0015859837167851287
3,c8ab3bb9,representative,long-longbench-03,4,3,720,-4.312928199768066,-4.364147186279297,0.01339427101327068,0.012725503032580519,0.0006687679806901617
3,c8ab3bb9,representative,long-longbench-03,4,4,320,-4.891053199768066,-4.762584686279297,0.00751350508461578,0.008543498571498291,0.0010299934868825116
3,c8ab3bb9,representative,long-longbench-03,4,5,2057,-4.906678199768066,-4.887584686279297,0.007397018985226255,0.007539611026583157,0.0001425920413569027
3,c8ab3bb9,representative,long-longbench-03,4,6,362,-5.113709449768066,-5.102428436279297,0.0060137338542007,0.0060819589676071265,6.82251134064265e-05
3,c8ab3bb9,representative,long-longbench-03,4,7,7104,-5.109803199768066,-5.137584686279297,0.006037270943016316,0.005871854971556762,0.00016541597145955378
3,c8ab3bb9,representative,long-longbench-03,4,8,763,-5.152771949768066,-5.161022186279297,0.0057833513281411834,0.005735833597643796,4.75177304973878e-05
3,c8ab3bb9,representative,long-longbench-03,4,9,220,-5.410584449768066,-5.336803436279297,0.004469027525830027,0.004811225544897083,0.00034219801906705625
3,c8ab3bb9,representative,long-longbench-03,4,10,41070,-5.371521949768066,-5.440319061279297,0.004647053343736052,0.004338098930511473,0.00030895441322457886
3,c8ab3bb9,representative,long-longbench-03,4,11,4815,-5.725525856018066,-5.794445037841797,0.003261637673136471,0.0030444194955757224,0.00021721817756074858
3,c8ab3bb9,representative,long-longbench-03,4,12,1115,-5.784363746643066,-5.842296600341797,0.0030752664021119975,0.0029021698421354417,0.00017309655997655576
3,c8ab3bb9,representative,long-longbench-03,4,13,20817,-5.882996559143066,-5.973522186279297,0.002786423070845012,0.002545260730027117,0.0002411623408178948
3,c8ab3bb9,representative,long-longbench-03,4,14,22559,-6.250428199768066,-6.196178436279297,0.0019296276931683046,0.0020372010729416304,0.00010757337977332576
3,c8ab3bb9,representative,long-longbench-03,4,15,1050,-6.254334449768066,-6.200084686279297,0.0019221047877324119,0.0020292587786431508,0.0001071539909107389
3,c8ab3bb9,representative,long-longbench-03,4,16,3146,-6.305115699768066,-6.332897186279297,0.0018269347805859673,0.0017768783570170613,5.0056423568906007e-05
3,c8ab3bb9,representative,long-longbench-03,4,17,356,-6.465271949768066,-6.418834686279297,0.0015565678933872759,0.0016305552364964645,7.39873431091886e-05
3,c8ab3bb9,representative,long-longbench-03,4,18,15073,-6.797303199768066,-6.743053436279297,0.0011167828306588492,0.0011790415264643283,6.225869580547914e-05
3,c8ab3bb9,representative,long-longbench-03,4,19,482,-6.969178199768066,-6.942272186279297,0.000940425430198922,0.0009660720058819305,2.564657568300847e-05
3,c8ab3bb9,representative,long-longbench-03,4,20,72387,-7.039490699768066,-7.020397186279297,0.0008765728873666961,0.0008934705481213019,1.6897660754605745e-05
3,c8ab3bb9,representative,long-longbench-03,4,21,423,-7.133240699768066,-7.067272186279297,0.0007981286964521905,0.0008525555528644907,5.442685641230023e-05
3,c8ab3bb9,representative,long-longbench-03,4,22,5810,-7.211365699768066,-7.270397186279297,0.0007381483777076049,0.0006958355625281072,4.231281517949766e-05
3,c8ab3bb9,representative,long-longbench-03,4,23,366,-7.305115699768066,-7.379772186279297,0.0006720917461386373,0.0006237429670209063,4.8348779117730976e-05
3,c8ab3bb9,representative,long-longbench-03,4,24,10771,-7.242615699768066,-7.387584686279297,0.000715437939649008,0.0006188889607418107,9.654897890719728e-05
3,c8ab3bb9,representative,long-longbench-04,5,0,362,-0.6814461350440979,-0.7292628884315491,0.5058848852694465,0.4822643417325521,0.02362054353689441
3,c8ab3bb9,representative,long-longbench-04,5,1,356,-1.1814460754394531,-1.1198878288269043,0.3068347114899007,0.3263163958631234,0.019481684373222674
3,c8ab3bb9,representative,long-longbench-04,5,2,423,-2.923633575439453,-2.8855128288269043,0.05373807078772513,0.05582615293375495,0.002088082146029825
3,c8ab3bb9,representative,long-longbench-04,5,3,578,-2.986133575439453,-2.9480128288269043,0.05048224566838424,0.05244381731259224,0.0019615716442080017
3,c8ab3bb9,representative,long-longbench-04,5,4,426,-4.685352325439453,-4.594497203826904,0.009229482257929229,0.010107301416082185,0.0008778191581529562
3,c8ab3bb9,representative,long-longbench-04,5,5,220,-4.892383575439453,-4.916762828826904,0.00750351594637093,0.007322797668863955,0.00018071827750697472
3,c8ab3bb9,representative,long-longbench-04,5,6,320,-5.029102325439453,-5.006606578826904,0.006544682929793896,0.0066935789430115945,0.00014889601321769856
3,c8ab3bb9,representative,long-longbench-04,5,7,7104,-5.165821075439453,-5.162856578826904,0.00570837390866767,0.005725321471868324,1.694756320065431e-05
3,c8ab3bb9,representative,long-longbench-04,5,8,720,-5.337696075439453,-5.440200328826904,0.004806932772800645,0.004338614034215372,0.00046831873858527336
3,c8ab3bb9,representative,long-longbench-04,5,9,22559,-5.978321075439453,-5.971450328826904,0.002533075566908298,0.002550539614098216,1.7464047189917793e-05
3,c8ab3bb9,representative,long-longbench-04,5,10,28206,-6.095508575439453,-6.057387828826904,0.0022529640471214423,0.0023405067134933794,8.754266637193715e-05
